questionOptionID,optionLabel,optionValue,questionID
1008,C,One Night,254
1009,D,One Heart,254
1010,A,Back to You,255
1011,B,Because I Love You,255
1012,C,Beautiful,255
1013,D,All By Myself,255
1014,A,Lisa Loeb,256
1015,B,Celine Dion,256
1016,C,Alanis Morrissette,256
1017,D,Alannah Miles,256
1018,A,Queen Latifah,257
1019,B,Maria H. Carrey,257
1020,C,Geri Haliwell,257
1021,D,Mariah Carey,257
1022,A,Melissa Ethridge,258
1023,B,Whitney Houston,258
1024,C,Courtney Love,258
1025,D,Toni Braxton,258
1026,A,Diane Sheridan,259
1027,B,Suzanne Vega,259
1028,C,Britney Spears,259
1029,D,Amy Grant,259
1030,A,Natalie Cole,260
1031,B,Karen White,260
1032,C,Amy Lynn,260
1033,D,Amy Grant,260
1034,A,Bertha Ishcabibble,261
1035,B,Jewel,261
1036,C,Tori Amos,261
1037,D,Gwen Stefani,261
1038,A,Lauryn Hill,262
1039,B,Beyonce Knowles,262
1040,C,Joss Stone,262
1041,D,Laurna Nyro,262
1042,A,Natalie Merchant,263
1043,B,Christina Aguilera,263
1044,C,Jewel,263
1045,D,Alanis Morissette,263
1046,A,Mariah Carey,264
1047,B,Toni Braxton,264
1048,C,Vanessa Williams,264
1049,D,Whitney Houston,264
1050,A,Bacon Bits,265
1051,B,Bacon  Eggs,265
1052,C,Sizzlin Bacon,265
1053,D,The Bacon Brothers,265
1054,A,Crosby Stills and Nash,266
1055,B,America,266
1056,C,Arlo Guthrie,266
1057,D,Gordon Lightfoot,266
1058,A,Four Non Blondes,267
1059,B,Violent Femmes,267
1060,C,No Doubt,267
1061,D,The Cranberries,267
1062,A,The Rolling Stones,268
1063,B,The Doors,268
1064,C,The Kinks,268
1065,D,The Beatles,268
1066,A,Peter Paul and Mary,269
1067,B,John Denver,269
1068,C,Terry Jacks,269
1069,D,Neil Diamond,269
1070,A,The Animals,270
1071,B,The Byrds,270
1072,C,Cream,270
1073,D,The Doors,270
1074,A,Joe Jackson,271
1075,B,Terry Jacks,271
1076,C,Carole King,271
1077,D,Jackson Brown,271
1078,A,Soundgarden,272
1079,B,Offspring,272
1080,C,Bush,272
1081,D,Pearl Jam,272
1082,A,Len,273
1083,B,REM,273
1084,C,Joe Cocker,273
1085,D,Smashmouth,273
1086,A,Elton John,274
1087,B,Queen,274
1088,C,Police,274
1089,D,The Kinks,274
1090,A,Katrina and the Waves,275
1091,B,The Go Gos,275
1092,C,Bananarama,275
1093,D,The Bangles,275
1094,A,It was made up by Bill Gates.,276
1095,B,It is a reference to their mutual penchant for bees.,276
1096,C,They named themselves after their favourite car brand name.,276
1097,D,It comes from their relation.,276
1098,A,Depeche Mode,277
1099,B,Dewa,277
1100,C,Thin Lizzy,277
1101,D,Tephra,277
1102,A,Mathematics,278
1103,B,Sociology,278
1104,C,Psychology,278
1105,D,Thermodynamics,278
1106,A,An accident,279
1107,B,Family,279
1108,C,Hobby,279
1109,D,Work,279
1110,A,A movie,280
1111,B,A painting,280
1112,C,A song,280
1113,D,A novel,280
1114,A,Writer,281
1115,B,Diplomat,281
1116,C,Artist,281
1117,D,Scientist,281
1118,A,A toy,282
1119,B,A Ferris wheel,282
1120,C,A candy,282
1121,D,A childrens song,282
1122,A,Lovers Lack Cool Jobs,283
1123,B,Ladies Love Cool James,283
1124,C,Little Less Cool James,283
1125,D,Lemons Lay in Cool Jars,283
1126,A,Unidentified Flying Objects,284
1127,B,The German Secret Services,284
1128,C,Hostile aircrafts,284
1129,D,Storm-clouds,284
1130,A,True,285
1131,B,False,285
1132,A,Starship,286
1133,B,Heart,286
1134,C,Cutting Crew,286
1135,D,Club Nouveau,286
1136,A,Bon Jovi,287
1137,B,Los Lobos,287
1138,C,Atlantic Starr,287
1139,D,U2,287
1140,A,( Ive Had) the Time of My Life,288
1141,B,Shes Like the Wind,288
1142,C,Hungry Eyes,288
1143,D,Bump n Grind,288
1144,A,Los Lobos,289
1145,B,Los Dobos,289
1146,C,Los Bravos,289
1147,D,Los Alamitos,289
1148,A,Lindsay Linz and the Linzettes,290
1149,B,Chaka Khan  Rufus,290
1150,C,Vanity 6,290
1151,D,Lisa Lisa and Cult Jam,290
1152,A,George Michael,291
1153,B,Wham,291
1154,C,Al Fred Hitchcock,291
1155,D,Andrew Ridgley,291
1156,A,Shabba Ranks  The Island Boyz,292
1157,B,Ziggy Marley  the Melody Makers,292
1158,C,Club Nouveau,292
1159,D,Musical Youth,292
1160,A,Kim Wilde,293
1161,B,Annie Lennox,293
1162,C,Kylie Minogue,293
1163,D,Tiffany,293
1164,A,Always,294
1165,B,Heaven Is a Place on Earth,294
1166,C,(I Just) Died in Your Arms,294
1167,D,At This Moment,294
1168,A,Gregory Abbott,295
1169,B,Jimmy Greene,295
1170,C,Bobby McFerrin,295
1171,D,Maxi Priest,295
1172,A,Posh Spice,296
1173,B,Whitty Spice,296
1174,C,Sporty Spice,296
1175,D,Scary Spice,296
1176,A,Jam Master Jay,297
1177,B,Notorious B.I.G.,297
1178,C,Big L,297
1179,D,Tupac,297
1180,A,Dont Let Go (Love),298
1181,B,Creep,298
1182,C,Waterfalls,298
1183,D,No Scrubs,298
1184,A,False,299
1185,B,True,299
1186,A,Sugar Baby Doll,300
1187,B,Hole,300
1188,C,Faith No More,300
1189,D,Dickless,300
1190,A,Aqua,301
1191,B,Ace of Base,301
1192,C,LondonBeat,301
1193,D,Oasis,301
1194,A,Coolio,302
1195,B,Jay - Z,302
1196,C,Nas,302
1197,D,Lauryn Hill,302
1198,A,Mya,303
1199,B,Aaliyah,303
1200,C,Tatyana Ali,303
1201,D,Anastacia,303
1202,A,Desree - You Gotta Be,304
1203,B,MC Hammer - Cant Touch This,304
1204,C,Alanis Morissette - Ironic,304
1205,D,Vanilla Ice - Ice Ice Baby,304
1206,A,Seal - Kiss from a Rose,305
1207,B,Sir Mix-A-Lot  - Baby Got Back,305
1208,C,TLC - Creep,305
1209,D,S.W.V - Weak,305
1210,A,The Association,306
1211,B,Hermans Hermits,306
1212,C,Gerry  The Pacemakers,306
1213,D,The Buckinghams,306
1214,A,Nancy Sinatra,307
1215,B,Pat C. Klein,307
1216,C,Petula Clark,307
1217,D,Connie Francis,307
1218,A,The Cream,308
1219,B,Blind Faith,308
1220,C,Spencer Davis Group,308
1221,D,The Winwoods,308
1222,A,The Grape Transistor Radio,309
1223,B,The Banana Blender,309
1224,C,The Strawberry Alarm Clock,309
1225,D,The Cherry Dishwasher,309
1226,A,The Experience,310
1227,B,Question Mark and The Mysterians,310
1228,C,The Buckinghams,310
1229,D,Ball of Confusion,310
1230,A,Jay and The Techniques,311
1231,B,Procol Harum,311
1232,C,Happenings,311
1233,D,Hollies,311
1234,A,Arthur Conley,312
1235,B,Ed Ames,312
1236,C,Keith,312
1237,D,Donovan,312
1238,A,The Little Rascals,313
1239,B,The Young Rascals,313
1240,C,Electric Prunes,313
1241,D,The Buckinghams,313
1242,A,The Hollies,314
1243,B,Chad  Jeremy,314
1244,C,The Zombies,314
1245,D,Gerry  the Pacemakers,314
1246,A,The Cars,315
1247,B,The Eagles,315
1248,C,Procol Harum,315
1249,D,Jethro Tull,315
1250,A,Arrested Development,316
1251,B,Digable Planets,316
1252,C,Digital Underground,316
1253,D,Snap !,316
1254,A,Status Quo,317
1255,B,The Fleshtones,317
1256,C,A-Ha,317
1257,D,A Flock of Seagulls,317
1258,A,Roy Clark,318
1259,B,George Harrison,318
1260,C,Jeff Lynne,318
1261,D,Tom Petty,318
1262,A,Ronnie Spector,319
1263,B,LuLu,319
1264,C,Tammi Terrell,319
1265,D,Barbara Streisand,319
1266,A,Ricky Martin,320
1267,B,Richard Marx,320
1268,C,Bryan Adams,320
1269,D,Rick Astley,320
1270,A,Bell Biv Devoe,321
1271,B,Salt N Pepa,321
1272,C,Wu Tang Clan,321
1273,D,Naughty by Nature,321
1274,A,Suicide,322
1275,B,Backstreet Boys,322
1276,C,Sugar Ray,322
1277,D,Kraftwerk,322
1278,A,Donovan,323
1279,B,Billy Preston,323
1280,C,Peter Noone,323
1281,D,Mac Davis,323
1282,A,Thomas Dolby,324
1283,B,Rick Astley,324
1284,C,Magnus Pike,324
1285,D,Eddy Grant,324
1286,A,John Denver,325
1287,B,Jerry Reed,325
1288,C,Milton Brad Lee,325
1289,D,Mike Calfhurts,325
1290,A,The Doobie Brothers,326
1291,B,The Naked Brothers Band,326
1292,C,Manfred Mann,326
1293,D,"Hamilton, Joe Frank  Reynolds",326
1294,A,Paul McCartney  Wings,327
1295,B,The Flying Burrito Brothers,327
1296,C,The Byrds,327
1297,D,The Eagles,327
1298,A,Frankie Valli,328
1299,B,Frank Evalli,328
1300,C,"Blood, Sweat and Tears",328
1301,D,The Four Seasons,328
1302,A,War,329
1303,B,England Dan  John Ford Coley,329
1304,C,Average White Band,329
1305,D,Odyssey,329
1306,A,Billy Preston,330
1307,B,Charlie Zanejulls,330
1308,C,Charlie Rich,330
1309,D,John Cafarelli,330
1310,A,Martha Raye,331
1311,B,Helen Reddy,331
1312,C,Carol Burnett,331
1313,D,Vicki Lawrence,331
1314,A,Dionne Warwick  The Spinners,332
1315,B,Gladys Knight  The Pips,332
1316,C,Diana Ross  The Jacksons,332
1317,D,Aretha Franklin  The DeFranco Family,332
1318,A,Dr. Strangelove,333
1319,B,Dr. John,333
1320,C,Dr. Hook,333
1321,D,Dr. Feelgood,333
1322,A,John Hemlock,334
1323,B,Steely Dan,334
1324,C,England Dan  John Ford Coley,334
1325,D,Dan Hill,334
1326,A,Kathryn Soonerfan,335
1327,B,Roberta Flack,335
1328,C,Billie  Dontbeahero,335
1329,D,Cindy Licious,335
1330,A,Bette Midler,336
1331,B,Gaby King,336
1332,C,Barbra Streisand,336
1333,D,Cyna Ghurl,336
1334,A,Stealers Wheel,337
1335,B,Skylark,337
1336,C,King Harvest,337
1337,D,Cymarron,337
1338,A,Ontario Motor Speedway,338
1339,B,Altamont Raceway Park,338
1340,C,Monterey County Fairgrounds,338
1341,D,Max Yasgurs dairy farm,338
1342,A,The American Civil War,339
1343,B,World War II,339
1344,C,The Hundred Years War,339
1345,D,The Crucifixion of Christ,339
1346,A,I Shot the Police,340
1347,B,I Shot the Deputy,340
1348,C,I Shot the President,340
1349,D,I Shot the Officer,340
1350,A,False,341
1351,B,True,341
1352,A,David Bowe,342
1353,B,Rush,342
1354,C,Pink Floyd,342
1355,D,The Who,342
1356,A,The Visions,343
1357,B,The Blue Velvets,343
1358,C,The Golliwogs,343
1359,D,The Hour Glass,343
1360,A,Get a Grip,344
1361,B,Toys in the Attic,344
1362,C,Rocks,344
1363,D,Get Your Wings,344
1364,A,"at Max Yasgurs dairy farm in Bethel, New York",345
1365,B,"on Bull Island, Illinois",345
1366,C,"at the Monterey County Fairgrounds in Monterey, California",345
1367,D,"at the Ontario Motor Speedway in Ontario, California",345
1368,A,Gerardo,346
1369,B,Taco,346
1370,C,Enchilada,346
1371,D,Burrito,346
1372,A,Dottie West,347
1373,B,Dolly Parton,347
1374,C,Sheila E.,347
1375,D,Sheena Easton,347
1376,A,Fame,348
1377,B,Ziggy Stardust,348
1378,C,China Girl,348
1379,D,Lets Dance,348
1380,A,Tom  Atoman,349
1381,B,Bryan Adams,349
1382,C,Don Henley,349
1383,D,Don Novello,349
1384,A,Michael Jackson,350
1385,B,Rebbie Jackson,350
1386,C,Janet Jackson,350
1387,D,Jermaine Jackson,350
1388,A,The Police,351
1389,B,The Kinks,351
1390,C,Madness,351
1391,D,The Rolling Stones,351
1392,A,Swingtown,352
1393,B,Take The Money And Run,352
1394,C,Abracadabra,352
1395,D,The Joker,352
1396,A,I Love Rock N Roll,353
1397,B,Eye Of The Tiger,353
1398,C,Ebony And Ivory,353
1399,D,Chariots Of Fire,353
1400,A,Quarterflash,354
1401,B,The Motels,354
1402,C,Heart,354
1403,D,The Dazz Band,354
1404,A,Ian Hunter,355
1405,B,Elton John,355
1406,C,Billy Joel,355
1407,D,Ty  Gerlily,355
1408,A,Will to Power,356
1409,B,The Bangles,356
1410,C,Bananarama,356
1411,D,The Go-Gos,356
1412,A,The Motels,357
1413,B,The Go-Gos,357
1414,C,The Bangles,357
1415,D,Bananarama,357
1416,A,Janis Ian,358
1417,B,Janis Joplin,358
1418,C,Bette Midler,358
1419,D,Mary Hopkin,358
1420,A,Roberta Flack,359
1421,B,Dionne Warwick,359
1422,C,Bessie Smith,359
1423,D,Diana Ross,359
1424,A,Carly Simon,360
1425,B,Rhiannon Scorpio,360
1426,C,Carole King,360
1427,D,Mill E. Silverqueen,360
1428,A,Emmylou Harris,361
1429,B,Phoebe Snow,361
1430,C,Linda Ronstadt,361
1431,D,Joni Mitchell,361
1432,A,Toni Basil,362
1433,B,Patty Cakes,362
1434,C,Rita Coolidge,362
1435,D,Toni Tennille,362
1436,A,Juice Newton,363
1437,B,Vicki Lawrence,363
1438,C,Crystal Gayle,363
1439,D,Carole King,363
1440,A,Dionne Warwick,364
1441,B,Gwen McRae,364
1442,C,Betty Wright,364
1443,D,Diana Ross,364
1444,A,Roberta Flack,365
1445,B,Donna Summer,365
1446,C,Chaka Khan,365
1447,D,Randy Crawford,365
1448,A,Tina Turner,366
1449,B,Donna Sommers,366
1450,C,Donna Summer,366
1451,D,Diana Ross,366
1452,A,Whos That Girl,367
1453,B,A Certain Sacrifice,367
1454,C,Desperately Seeking Susan,367
1455,D,Shanghai Surprise,367
1456,A,George Strait,368
1457,B,Garth Brooks,368
1458,C,Toby Keith,368
1459,D,Trace Adkins,368
1460,A,Ringo Starr,369
1461,B,Neil Diamond,369
1462,C,Paul McCartney,369
1463,D,Mick Jagger,369
1464,A,False,370
1465,B,True,370
1466,A,Never Too Young To Die,371
1467,B,Detroit Rock City,371
1468,C,Red Surf,371
1469,D,Runaway,371
1470,A,Yes,372
1471,B,No,372
1472,A,Lita Ford,373
1473,B,Joan Jett,373
1474,C,Belinda Carlisle,373
1475,D,Cyndi Lauper,373
1476,A,False,374
1477,B,True,374
1478,A,Cry,375
1479,B,Try,375
1480,C,Deny,375
1481,D,Be shy,375
1482,A,Sunshine,376
1483,B,Apples,376
1484,C,Angels,376
1485,D,Sorrow,376
1486,A,Blame,377
1487,B,Maze,377
1488,C,Game,377
1489,D,Fame,377
1490,A,The words dont rhyme,378
1491,B,The planets align,378
1492,C,You are all mine,378
1493,D,The crime is done,378
1494,A,Move on,379
1495,B,Hold on,379
1496,C,Go on,379
1497,D,Hang on,379
1498,A,Its all going upstream,380
1499,B,You reign supreme,380
1500,C,Even better than ice cream,380
1501,D,You are not just a dream,380
1502,A,Absolutely legit,381
1503,B,On Wall street,381
1504,C,Strong as concrete,381
1505,D,Perfectly complete,381
1506,A,Cuban Cigar,382
1507,B,Superstar,382
1508,C,Russian Czar,382
1509,D,Movie star,382
1510,A,Perfect guy,383
1511,B,Blueberry pie,383
1512,C,Bulls eye,383
1513,D,Northern sky,383
1514,A,Feel safe,384
1515,B,Want to see another day,384
1516,C,Want to go all the way,384
1517,D,See you every day,384
1518,A,Lenny Kravitz,385
1519,B,Cameo,385
1520,C,Terrence Trent DArby,385
1521,D,Tracy Chapman,385
1522,A,Elvis Presley,386
1523,B,Lisa Marie Presley,386
1524,C,Dora X. Play,386
1525,D,Bobby Brown,386
1526,A,Taylor Dayne,387
1527,B,Cyndi Lauper,387
1528,C,Whitney Houston,387
1529,D,Natalie Cole,387
1530,A,Joe Piscopo,388
1531,B,Eddie Murphy,388
1532,C,Tracey Ullman,388
1533,D,Dana Carvey,388
1534,A,Run-D.M.C.,389
1535,B,The Miami Sound Machine,389
1536,C,Lisa Lisa and Cult Jam,389
1537,D,The Outfield,389
1538,A,Bad Company,390
1539,B,The Guess Who,390
1540,C,The Who,390
1541,D,Aerosmith,390
1542,A,Michael Jackson,391
1543,B,Michael McDonald,391
1544,C,Baltimora,391
1545,D,Lionel Richie,391
1546,A,Paul Simon,392
1547,B,Gerry Rafferty,392
1548,C,Joe Walsh,392
1549,D,Art Garfunkel,392
1550,A,Boston,393
1551,B,Asia,393
1552,C,Foreigner,393
1553,D,Journey,393
1554,A,Brenda Sang,394
1555,B,Samantha Sang,394
1556,C,Brenda Bang,394
1557,D,Samantha Bang,394
1558,A,Janis Joplin,395
1559,B,Grace Slick,395
1560,C,Karen Carpenter,395
1561,D,Janis Ian,395
1562,A,True,396
1563,B,False,396
1564,A,Rapture,397
1565,B,The Tide is High,397
1566,C,Heart of Glass,397
1567,D,Call Me,397
1568,A,Is it any wonder I reject your face.,398
1569,B,Is it any wonder I reject you first.,398
1570,C,Is it any wonder I reject you athirst .,398
1571,D,Is it any wonder I reject you with thirst,398
1572,A,False,399
1573,B,True,399
1574,A,Yes,400
1575,B,No,400
1576,A,True,401
1577,B,False,401
1578,A,No,402
1579,B,Yes,402
1580,A,Ginger Rogers has more flair.,403
1581,B,"Ginger Rogers, dance with flair",403
1582,C,"Ginger Rogers, dance on air.",403
1583,D,Ginger Rogers has nice hair.,403
1584,A,The Guiding light,404
1585,B,Billy Ray Cyruss Truck  Hi Beams Hour,404
1586,C,Another World,404
1587,D,General Hospital,404
1588,A,Fast Times at Ridgemont High,405
1589,B,The Lost Boys,405
1590,C,Goonies,405
1591,D,Big Trouble in Little China,405
1592,A,John Stewart and Stevie Nicks - Gold,406
1593,B,Elton John and Kiki Dee - Dont Go Breakin My Heart,406
1594,C,Captain and Tenille -  You Light up My Landing Lights,406
1595,D,Patrick Swazey and Jennifer Warren - Dirty Dancing,406
1596,A,Manic Monday by The Bangles,407
1597,B,I Know what Girls Like by The Waitresses,407
1598,C,Venus by Bananarama,407
1599,D,We Got the Beat! by the  GO - GOs,407
1600,A,Fiona Apple -  Before the Storm,408
1601,B,Leonard Cohen - Half life,408
1602,C,Stonecypher - Elemental Readings,408
1603,D,Aimee Mann - One,408
1604,A,Alana Miles,409
1605,B,Moby,409
1606,C,Sheena Easton,409
1607,D,Stacy Lattisaw,409
1608,A,8 Million Ways to Die,410
1609,B,The Cradle Will Rock,410
1610,C,To Live and Die in L.A.,410
1611,D,Leaving Las Vegas,410
1612,A,Temple of The Dog,411
1613,B,Mother Love Bone,411
1614,C,Skinyard,411
1615,D,Mudhoney,411
1616,A,Ten,412
1617,B,Siamese Dream,412
1618,C,Smells Like Teen Spirit,412
1619,D,Nevermind,412
1620,A,Hillel Slovak,413
1621,B,Jimi Hendrix,413
1622,C,Jack Irons,413
1623,D,John Frusciante,413
1624,A,Crystal Meth Addiction,414
1625,B,Severe Depression,414
1626,C,Heroin Addiction,414
1627,D,Breast Cancer,414
1628,A,Trent Reznor,415
1629,B,Ziggy Marley,415
1630,C,Rob Zombie,415
1631,D,Johnny Lydon,415
1632,A,Mr. Bungle,416
1633,B,Primus,416
1634,C,Fishbone,416
1635,D,Weird Al Yankovichs band,416
1636,A,James Hetfield,417
1637,B,Billy Gould,417
1638,C,Cliff Burton,417
1639,D,Flea,417
1640,A,Gish,418
1641,B,Cherub Rock,418
1642,C,Siamese Dream,418
1643,D,Mellon Collie and the Infinite Sadness,418
1644,A,Computer Programing,419
1645,B,Quantum Physics,419
1646,C,Star Trek,419
1647,D,Monty Python,419
1648,A,Soundgarden,420
1649,B,Garbage,420
1650,C,Living Color,420
1651,D,Primus,420
1652,A,Platoon,421
1653,B,Saving Private Ryan,421
1654,C,Apocalypse Now,421
1655,D,Full Metal Jacket,421
1656,A,The Four Seasons,422
1657,B,Alan ODay,422
1658,C,Clint Holmes,422
1659,D,David Soul,422
1660,A,Roy Clark,423
1661,B,Glen Campbell,423
1662,C,Waylon Jennings,423
1663,D,Jerry Reed,423
1664,A,Labelle,424
1665,B,The Emotions,424
1666,C,The Eagles,424
1667,D,Sister Sledge,424
1668,A,Sonny  Cher,425
1669,B,"Marilyn McCoo and Billy Davis, Jr.",425
1670,C,Captain  Tennille,425
1671,D,John  Michelle Phillips,425
1672,A,Rita Coolidge,426
1673,B,Anne Murray,426
1674,C,Mary MacGregor,426
1675,D,Maureen McGovern,426
1676,A,Randy Newman,427
1677,B,Peter Frampton,427
1678,C,Jeff Beck,427
1679,D,Rod Stewart,427
1680,A,"Earth, Wind  Fire",428
1681,B,KC  The Sunshine Band,428
1682,C,The Who,428
1683,D,Hall  Oates,428
1684,A,Barry Williams,429
1685,B,Barry White,429
1686,C,Barry Manilow,429
1687,D,Barry Gordon,429
1688,A,10th Avenue Freeze-out,430
1689,B,Blinded By The Light,430
1690,C,Spirits In The Night,430
1691,D,Rosalita,430
1692,A,Cheap Trick,431
1693,B,Sister Sledge,431
1694,C,Blondie,431
1695,D,Charlie Daniels Band,431
1696,A,The Big Lake Group,432
1697,B,Little River Band,432
1698,C,"Emerson, Lake  Palmer",432
1699,D,Tomatoman  The Ketchup Packets,432
1700,A,DeBarge,433
1701,B,The Jacksons,433
1702,C,The Pointer Sisters,433
1703,D,Sister Sledge,433
1704,A,False,434
1705,B,True,434
1706,A,McFadden  Whitehead,435
1707,B,Johnny Mathis  Deniece Williams,435
1708,C,Neil  Daria Sedaka,435
1709,D,Peaches And Herb,435
1710,A,Richard Kline,436
1711,B,Leif Garrett,436
1712,C,Jack Wagner,436
1713,D,David Soul,436
1714,A,a broken shaker of salt,437
1715,B,a diamond ring,437
1716,C,a seashell,437
1717,D,a pop top,437
1718,A,Bread,438
1719,B,Pure Prairie League,438
1720,C,Ambrosia,438
1721,D,America,438
1722,A,Exile,439
1723,B,Midnight Star,439
1724,C,Pablo Cruise,439
1725,D,Firefall,439
1726,A,Gerry and the Pacemakers,440
1727,B,The Seekers,440
1728,C,The Searchers,440
1729,D,Dave Clark Five,440
1730,A,John Mayall,441
1731,B,Ray Davies,441
1732,C,Peter Frampton,441
1733,D,Dave Davies,441
1734,A,Ferry Cross the Mersey,442
1735,B,Sympathy for the Devil,442
1736,C,For Your Love,442
1737,D,House of the Rising Sun,442
1738,A,The Foundations,443
1739,B,The Yardbirds,443
1740,C,Hermans Hermits,443
1741,D,The Small Faces,443
1742,A,Manfred Mann,444
1743,B,The Turtles,444
1744,C,Billy J. Kramer  the Dakotas,444
1745,D,The Hollies,444
1746,A,They were classmates.,445
1747,B,Asher and McCartney were cousins.,445
1748,C,They grew up on the same street.,445
1749,D,Paul was dating Peters sister.,445
1750,A,The Who,446
1751,B,The Searches,446
1752,C,Manfred Mann,446
