questionID,questionType,questionText,categoryID,answerOptionID
295,MCQ,This singer had a #1 hit in 1987 with the song Shake You Down. What is the name of this one hit wonder?,0,1168
296,MCQ,Which one of the following was not the nickname of a Spice Girl?,0,1173
297,MCQ,Which one of these famous rappers was not slain in the 90s?,0,1176
298,MCQ,Which one of the following songs was not one of TLCs #1 hits?,0,1180
299,T/F,"Famous Latin singer, Selena, was slain by one of her own family members.",0,1184
300,MCQ,"Kurt Cobains widow, Courtney Love was not a member of which of the following bands?",0,1189
301,MCQ,"Which group was sued by the Barbie production company, Mattel, in the 90s for supposedly tarnishing the Barbie image?",0,1190
302,MCQ,Which singer has made numerous duets w/ Bob Marley by using Marleys previously recorded material?,0,1197
303,MCQ,This R  B singer has starred in Queen of the Damned and Romeo Must Die and was originally scheduled to play in the sequel to The Matrix.,0,1199
304,MCQ,Which one of these famous hits was the only song to hit the # 1 spot on the Billboard Hot 100?,0,1205
305,MCQ,Which one of these #1 hits was the first to reach the #1 spot on the Billboard Hot 100?,0,1207
306,MCQ,What group had a #1 song in 1967 with Windy?,0,1210
307,MCQ,This female singer was telling us Dont Sleep In the Subway during the Summer of Love in 1967.,0,1216
308,MCQ,Steve and Muff Winwood were in a band during the mid 60s and had a #7 hit in 1967 with Gimme Some Lovin . What is the name of this band?,0,1220
309,MCQ,What group struck gold with the song Incense and Peppermints in 1967?,0,1224
310,MCQ,What group spent two weeks in the #1 position with the 1967 song Kind of a Drag?,0,1228
311,MCQ,What group was telling us that We skipped the light fandango in 1967 with their massive hit A Whiter Shade of Pale?,0,1231
312,MCQ,This singer had a big hit in 1967 with the song 98.6. What is the name of this one hit wonder from the Summer of Love?,0,1236
313,MCQ,This group from the Summer of Love had a huge hit in 1967 with How Can I Be Sure.,0,1239
314,MCQ,What group had a monster hit during the Summer of Love with Carrie Anne?,0,1242
315,MCQ,What group had a #4 hit in 1981 with the single Shake It Up?,0,1246
316,MCQ,This alternative rap band had a #11 pop single in 1990 with Humpty Dance?,0,1252
317,MCQ,"This group recorded I Ran (So Far Away), which became a #9 hit in 1982.",0,1257
318,MCQ,Which singer had a #1 hit in 1987 with Got My Mind Set On You ?,0,1259
319,MCQ,Which singer performed the hit  To Sir With Love that reached  #1 in 1967?,0,1263
320,MCQ,"This singer had a #3 hit in 1987 with  Shouldve Known Better, who is this singer?",0,1267
321,MCQ,Which group recorded the massive 1991 hit O.P.P?,0,1273
322,MCQ,Which band had a #3 hit in 1999 with Every Morning?,0,1276
323,MCQ,"This singer wrote and recorded the song Sunshine Superman, which reached #1 in 1966?",0,1278
324,MCQ,"What singer recorded She Blinded Me With Science, a song which became a #5 hit in 1983?",0,1282
325,MCQ,This singer was Thanking God That He Was a Country Boy  in the year 1975. He was probably also thanking God for this song reaching  #1 on the charts. What singer are we talking about?,0,1286
326,MCQ,What group was singing about Black Water in the year 1975?,0,1290
327,MCQ,This group flew up the charts in 1975 with the #1 song Listen to What the Man Said.,0,1294
328,MCQ,Who sang the mega hit My Eyes Adored You which reached the top of the charts in 1975?,0,1298
329,MCQ,This band wanted you to Pick up the Pieces in 1975.,0,1304
330,MCQ,What singer was asking us if we happened to see The Most Beautiful Girl in the world?,0,1308
331,MCQ,What singer was telling us about The Night the Lights Went Out in Georgia?,0,1313
332,MCQ,This group was singing about a Midnight Train to Georgia. The song sped up the tracks and stayed in the #1 position for 2 straight weeks in 1973.,0,1315
333,MCQ,"In 1973, this singer was driving in the Right Place but it must have been the Wrong Time.",0,1319
334,MCQ,This group was Reelin in the Years and stowing away the time in 1973.,0,1323
335,MCQ,This singer recorded Killing Me Softly with His Song in 1973.,0,1327
336,MCQ,This singer recorded a remake of the Andrews Sisters Boogie Woogie Bugle Boy in 1973.,0,1330
337,MCQ,This group had a #1 hit in 1973 hit with the song Wildflower.,0,1335
338,MCQ,"At a 1969 rock festival, the outlaw motorcycle group Hells Angels were hired to provide security. A riot broke during the festival and Hells Angles beat up the crowd, which resulted in multiple injuries and four deaths. Where was this famous event held?",0,1339
339,MCQ,The 1968 song Sympathy for the Devil by the Rolling Stones presents an image of a sophisticated Lucifer and his influences on the world throughout history. The song makes several references to historical events. Which of the following is not an event referenced in the song?,0,1342
340,MCQ,"In 1973 Bob Marley released I Shot the Sheriff, a song about injustice and defiance. What was the alternative title of the song, which Marley initially intended to use?",0,1346
341,T/F,"In 1977, four members of American Southern rock band Lynyrd Skynyrd were killed in a plane crash on their way to a concert in Baton Rouge, Louisiana.",0,1350
342,MCQ,"This British rock band, known for smashing their instruments at the end of their concerts, recorded the rock opera Tommy in 1969.",0,1355
343,MCQ,"Which of the following is not a name used by Creedence Clearwater Revival, a band founded by John Fogerty, Doug Clifford, Stu Cook and Tom Fogerty?",0,1359
344,MCQ,"Which album by American hard rock band Aerosmith, released in 1975, includes the tracks Sweet Emotions and Walk This Way?",0,1361
345,MCQ,"Woodstock, an arts and music festival, which represented the culmination of the hippie era, was held in 1969 at which location?",0,1364
346,MCQ,Who was the one hit wonder who had a smash hit single called  Puttin On The Ritz in the year 1983?,0,1369
347,MCQ,Kenny Rogers had a smash hit single called Weve Got Tonight in a duet with which female singer in 1983?,0,1375
348,MCQ,David Bowie had a #1 hit (U.S) in 1983 with which song?,0,1379
349,MCQ,Which singer was airing out his Dirty Laundry  in 1983?,0,1382
350,MCQ,What singer had a hit in 1983 with the song  Human Nature?,0,1384
351,MCQ,Come Dancing was a big hit for which group in 1983?,0,1389
352,MCQ,The Steve Miller Band had a #1 hit in 1982 with this song.,0,1394
353,MCQ,This song was featured on the Rocky lll soundtrack and was a #1 song in 1982.,0,1397
354,MCQ,This band had a smash hit single with Harden My Heart.,0,1400
355,MCQ,This singer had a hit song with Empty Garden ( Hey Hey Johnny) in 1982.,0,1405
356,MCQ,We Got The Beat was a hit song for this group in 1982.,0,1411
357,MCQ,Only the Lonely was a big hit for this group in 1982.,0,1412
358,MCQ,This female singer from the 70s recorded the song Do You Wanna Dance? which reached the Top 20 in the United States.,0,1418
359,MCQ,This 70s gal singer teamed up with RB legend Donny Hathaway and created great songs such as The Closer I Get to You and Where Is the Love.,0,1420
360,MCQ,This musical icon from the 70s was married to James Taylor and had a monster hit titled Youre So Vain.,0,1424
361,MCQ,This 70s female singer and sex symbol scored big in 1975 with Youre No Good.,0,1430
362,MCQ,"This lady was the lead singer of a popular husband/wife duo in the 70s. They scored a #1 hit in 1975 with Love Will Keep Us Together, a song written by Neil Sedaka.",0,1435
363,MCQ,"This popular female singer/songwriter had a string of top ten hits in the 70s, one of them being Its Too Late.",0,1439
364,MCQ,What  female singer had a #1 song  (Then Came You) in the U.S. with the RB group The Spinners?,0,1440
365,MCQ,This Grammy Award-winning female singer was in a band called Rufus and had a monster hit  in 1974 with Tell Me Something Good.,0,1446
366,MCQ,This disco diva from the 70s left the cake out in the rain and had a huge hit in 1975 with Love to Love You Baby.,0,1450
367,MCQ,What was the first movie starring Madonna?,0,1453
368,MCQ,Which country music star plays Bo Price in the music drama Broken Bridges?,0,1458
369,MCQ,"This superstar, whose career in music spans over four decades, co-starred with Emilio Estevez and Anthony Hopkins in the 1992 film Freejack.",0,1463
370,T/F,Dolly Partons film debut was in The Best Little Whorehouse in Texas.,0,1464
371,MCQ,"In what 1984 film did Kiss frontman Gene Simmons co-star with Tom Selleck, Cynthia Rhodes and Kirstie Alley?",0,1469
372,MCQ,"Is it true that Stacy Ferguson (aka Fergie) of the Black Eyed Peas, had a minor role in the 2006 film Poseidon.",0,1470
373,MCQ,"This singer made her acting debut in 1987, co-starring with Gena Rowlands and Michael J. Fox in the film Light of Day.",0,1473
374,T/F,Goth rocker Marilyn Manson has appeared in the movies Jawbreaker and Clone High.,0,1477
375,MCQ,Talk to me softly- Theres something in your eyes- Dont hang your head in sorrow- And please dont .........,0,1478
376,MCQ,Sometimes I feel- Like I dont have a partner- Sometimes I feel- Like my only friend- Is the city I live in- The city of ....,0,1484
377,MCQ,"Oops!...i did it again- I played with your heart, got lost in the ...",0,1488
378,MCQ,"And I will love you, baby - always- And Ill be there forever and a day - always- Ill be there till the stars dont shine- Till the heavens burst and- ...................",0,1490
379,MCQ,"Every night in my dreams- I see you, I feel you,- That is how I know you ...",0,1496
380,MCQ,"American life- I live the American dream- You are the best thing Ive seen,- .................",0,1501
381,MCQ,"Cause what I want is you- Baby, stop and think- What you and I could be- Together I know we- Can be .........",0,1505
382,MCQ,Ho Maria Maria- She reminds me of a west side story- Growing up in Spanish Harlem- Shes living the life just like a .........,0,1509
383,MCQ,God bless Mother Nature- Shes a single woman too- She took over heaven- And she did what she had to do- She fought every Angel- And rearranged the sky- So that each and every woman- Could find the ...,0,1510
384,MCQ,All my life Ive been waiting- For you to bring a fairy tale my way- Been living in a fantasy without meaning- Its not okay I dont ......,0,1514
385,MCQ,"This two-hit wonder came into the business with a big splash. His Wishing Well song,  shot straight up to #1.",0,1520
386,MCQ,This singer was telling us Dont Be Cruel in 1988.,0,1525
387,MCQ,Ill Always Love You was a smash hit song for this female singer in 1988.,0,1526
388,MCQ,This comedian/actor had a big hit song in 1986 with Party all The Time.,0,1531
389,MCQ,Conga was a massive hit  for this band in 1986.,0,1535
390,MCQ,This  classic rock band had a huge hit with a re-make of their own hit with the group Run-D.M.C. in 1986.,0,1541
391,MCQ,This singer was Dancing On The Ceiling in 1986.,0,1545
392,MCQ,This singer was  Slip Slidin Away in 1978.,0,1546
393,MCQ,"This group was telling us that they were Hot Blooded, check it and see in 1978.",0,1552
394,MCQ,The Bee Gees provided the  background vocals for  the song  Emotion. Who sang  lead vocals and had a smash hit from 1978?,0,1555
395,MCQ,This singer died at the age of 27 and left us with a song called Mercedes Benz.,0,1558
396,T/F,"So she took her love for to graze awhile, upon the fields of garlic  is a line from Stings ballad Fields of Gold.",0,1563
397,MCQ,"The line Mucho mistrust, loves gone behind, which we often hear as Ho Chi Minhs trust, lost on the behindâ is from which song by Blondie?",0,1566
398,MCQ,"Which of the following lines is from David Bowies classic hit, Fame?",0,1569
399,T/F,"The American Southern rock band Lynyrd Skynyrd wrote the lyrics, In Birmingham they love Begonias.",0,1572
400,MCQ,"Is it true that in The Beatles song, Come Together, one of the lines is: Water, water, waters free?",0,1575
401,T/F,"In the song, Up Where We Belong, by Joe Cocker and Jennifer Warnes there is a line that says, Love lifts us up where we belong.",0,1576
402,MCQ,"Is it true that No dogs or chasms in the classroom, is a line from the classic Pink Floyd song, Another Brick in the Wall (Part II)?",0,1578
